sentence_index,sentence_length,uuas_sum,uuas_triu,uuas_tril,uuas_none,linear_baseline_score
336,41,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.34210526315789475,0.5
337,28,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454
338,41,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.34285714285714286,0.4857142857142857
339,20,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.4117647058823529,0.4117647058823529
340,35,0.43333333333333335,0.4,0.4,0.4,0.5333333333333333
341,18,0.42857142857142855,0.6428571428571429,0.35714285714285715,0.5,0.5
342,21,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.6111111111111112
343,14,0.4166666666666667,0.5,0.25,0.4166666666666667,0.4166666666666667
344,28,0.28,0.36,0.2,0.32,0.48
345,20,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.6470588235294118
346,26,0.36363636363636365,0.4090909090909091,0.3181818181818182,0.4090909090909091,0.5909090909090909
347,27,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.4583333333333333
348,10,0.375,0.5,0.625,0.625,0.625
349,35,0.17857142857142858,0.25,0.21428571428571427,0.14285714285714285,0.4642857142857143
350,32,0.36666666666666664,0.36666666666666664,0.3,0.3,0.5
351,27,0.5217391304347826,0.43478260869565216,0.5652173913043478,0.5217391304347826,0.4782608695652174
352,43,0.3902439024390244,0.4878048780487805,0.3170731707317073,0.4146341463414634,0.5121951219512195
353,25,0.4090909090909091,0.4090909090909091,0.36363636363636365,0.36363636363636365,0.5
354,26,0.36363636363636365,0.3181818181818182,0.4090909090909091,0.4090909090909091,0.4090909090909091
355,30,0.4230769230769231,0.34615384615384615,0.38461538461538464,0.4230769230769231,0.4230769230769231
356,23,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.5
357,42,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.19444444444444445,0.3888888888888889
358,15,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.6363636363636364
359,31,0.3333333333333333,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.4444444444444444
360,63,0.2909090909090909,0.2727272727272727,0.32727272727272727,0.2909090909090909,0.4909090909090909
361,7,0.6,0.6,0.8,0.6,0.8
362,24,0.4,0.35,0.4,0.35,0.5
363,39,0.34375,0.375,0.28125,0.3125,0.5
364,11,0.625,0.5,0.75,0.5,0.625
365,39,0.36666666666666664,0.3333333333333333,0.4,0.4666666666666667,0.5
366,29,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5833333333333334
367,27,0.4090909090909091,0.36363636363636365,0.3181818181818182,0.45454545454545453,0.45454545454545453
368,16,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.6428571428571429
369,37,0.3939393939393939,0.3939393939393939,0.36363636363636365,0.3939393939393939,0.42424242424242425
370,16,0.5,0.5714285714285714,0.35714285714285715,0.5714285714285714,0.6428571428571429
371,43,0.46153846153846156,0.4358974358974359,0.46153846153846156,0.4358974358974359,0.5641025641025641
372,38,0.40625,0.34375,0.34375,0.375,0.46875
373,39,0.5294117647058824,0.4411764705882353,0.38235294117647056,0.5294117647058824,0.4411764705882353
374,20,0.3888888888888889,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.4444444444444444
375,30,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.5
376,12,0.4,0.5,0.3,0.4,0.5
377,14,0.5,0.5,0.5,0.5833333333333334,0.5
378,28,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.38095238095238093
379,31,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.4642857142857143
380,31,0.3448275862068966,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.5172413793103449
381,14,0.25,0.25,0.25,0.25,0.4166666666666667
382,2,1.0,1.0,1.0,1.0,1.0
383,30,0.5,0.4583333333333333,0.5,0.5833333333333334,0.375
384,4,0.5,0.5,0.5,0.5,0.5
385,1,nan,nan,nan,nan,nan
386,23,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47619047619047616
387,4,0.5,0.5,0.5,0.5,0.5
388,25,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.4090909090909091,0.4090909090909091
389,22,0.3,0.4,0.3,0.35,0.55
390,39,0.20588235294117646,0.29411764705882354,0.20588235294117646,0.20588235294117646,0.4411764705882353
391,45,0.34146341463414637,0.36585365853658536,0.24390243902439024,0.3170731707317073,0.5853658536585366
392,43,0.28205128205128205,0.2564102564102564,0.23076923076923078,0.358974358974359,0.48717948717948717
393,51,0.3191489361702128,0.2978723404255319,0.3404255319148936,0.3191489361702128,0.5531914893617021
394,21,0.47058823529411764,0.5882352941176471,0.17647058823529413,0.4117647058823529,0.5294117647058824
395,27,0.375,0.3333333333333333,0.3333333333333333,0.375,0.4166666666666667
396,45,0.37209302325581395,0.3488372093023256,0.20930232558139536,0.3488372093023256,0.46511627906976744
397,32,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.4827586206896552,0.5172413793103449
398,24,0.3181818181818182,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.5
399,9,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
400,27,0.24,0.24,0.2,0.24,0.44
401,16,0.5,0.5,0.5,0.5,0.5
402,16,0.5,0.5,0.42857142857142855,0.5,0.5714285714285714
403,16,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855
404,48,0.35714285714285715,0.30952380952380953,0.2857142857142857,0.38095238095238093,0.38095238095238093
405,14,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556
406,12,0.4,0.2,0.4,0.3,0.6
407,43,0.42105263157894735,0.3684210526315789,0.34210526315789475,0.42105263157894735,0.5526315789473685
408,33,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.5
409,15,0.25,0.0,0.3333333333333333,0.25,0.5833333333333334
410,33,0.41935483870967744,0.3870967741935484,0.3225806451612903,0.3870967741935484,0.5806451612903226
411,17,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.4
412,30,0.4,0.36,0.48,0.4,0.48
413,14,0.5,0.5,0.5,0.5,0.5833333333333334
414,11,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5555555555555556
415,26,0.3333333333333333,0.4583333333333333,0.2916666666666667,0.375,0.375
416,38,0.28125,0.28125,0.25,0.28125,0.5
417,14,0.16666666666666666,0.25,0.16666666666666666,0.25,0.5833333333333334
418,14,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
419,19,0.3125,0.1875,0.3125,0.25,0.4375
420,20,0.4375,0.5,0.3125,0.4375,0.5
421,21,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.4117647058823529
422,34,0.2962962962962963,0.3333333333333333,0.25925925925925924,0.2962962962962963,0.48148148148148145
423,20,0.4,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333
424,47,0.40476190476190477,0.42857142857142855,0.23809523809523808,0.38095238095238093,0.42857142857142855
425,17,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.5384615384615384
426,17,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.46153846153846156
427,27,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.4782608695652174
428,32,0.35714285714285715,0.35714285714285715,0.25,0.39285714285714285,0.5357142857142857
429,13,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.2727272727272727
430,43,0.48717948717948717,0.48717948717948717,0.38461538461538464,0.46153846153846156,0.48717948717948717
431,21,0.3684210526315789,0.3157894736842105,0.5789473684210527,0.42105263157894735,0.5789473684210527
432,20,0.4,0.4,0.3333333333333333,0.4666666666666667,0.5333333333333333
433,15,0.5,0.5,0.4,0.5,0.4
434,35,0.4,0.36666666666666664,0.36666666666666664,0.4,0.36666666666666664
435,11,0.5,0.5,0.5,0.5,0.6666666666666666
436,19,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.47058823529411764
437,18,0.4375,0.3125,0.5625,0.375,0.625
438,10,0.5,0.375,0.25,0.375,0.375
439,20,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.4117647058823529
440,49,0.37209302325581395,0.32558139534883723,0.27906976744186046,0.37209302325581395,0.4186046511627907
441,31,0.35714285714285715,0.32142857142857145,0.2857142857142857,0.35714285714285715,0.5
442,11,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4444444444444444
443,16,0.42857142857142855,0.5,0.35714285714285715,0.42857142857142855,0.5714285714285714
444,23,0.2857142857142857,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.47619047619047616
445,10,0.25,0.375,0.375,0.375,0.625
446,44,0.325,0.35,0.275,0.3,0.4
447,8,0.5,0.5,0.5,0.5,0.8333333333333334
448,14,0.4,0.6,0.4,0.5,0.3
449,24,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.2631578947368421
450,11,0.375,0.375,0.25,0.375,0.5
451,28,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.17391304347826086,0.43478260869565216
452,19,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667
453,31,0.56,0.48,0.48,0.64,0.4
454,26,0.43478260869565216,0.34782608695652173,0.43478260869565216,0.391304347826087,0.43478260869565216
455,37,0.3125,0.3125,0.28125,0.3125,0.375
456,15,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.46153846153846156
457,14,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667
458,20,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.4117647058823529
459,27,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.43478260869565216
460,24,0.3181818181818182,0.3181818181818182,0.22727272727272727,0.2727272727272727,0.5
461,29,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.48148148148148145
462,25,0.21739130434782608,0.30434782608695654,0.34782608695652173,0.30434782608695654,0.5217391304347826
463,33,0.4482758620689655,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.41379310344827586
464,28,0.2692307692307692,0.34615384615384615,0.19230769230769232,0.2692307692307692,0.46153846153846156
465,41,0.35294117647058826,0.29411764705882354,0.3235294117647059,0.38235294117647056,0.4117647058823529
466,22,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.47368421052631576
467,21,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.3684210526315789,0.47368421052631576
468,35,0.41935483870967744,0.2903225806451613,0.3548387096774194,0.45161290322580644,0.45161290322580644
469,18,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.5384615384615384
470,24,0.42857142857142855,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.5238095238095238
471,10,0.625,0.75,0.5,0.5,0.625
472,28,0.25,0.20833333333333334,0.2916666666666667,0.25,0.5
473,12,0.6,0.5,0.5,0.5,0.5
474,45,0.2894736842105263,0.2894736842105263,0.39473684210526316,0.34210526315789475,0.3684210526315789
475,34,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.32142857142857145,0.5357142857142857
476,21,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.5,0.5
477,37,0.53125,0.5625,0.46875,0.53125,0.53125
478,26,0.3,0.25,0.45,0.35,0.45
479,11,0.5,0.375,0.5,0.5,0.375
480,27,0.38095238095238093,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.38095238095238093
481,20,0.25,0.4375,0.4375,0.5,0.4375
482,20,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.5,0.42857142857142855
483,26,0.625,0.5625,0.5625,0.6875,0.5
484,16,0.5,0.4166666666666667,0.5,0.5,0.6666666666666666
485,23,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.2857142857142857,0.42857142857142855
486,35,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.5862068965517241,0.5862068965517241
487,10,0.375,0.375,0.5,0.375,0.875
488,19,0.35294117647058826,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.47058823529411764
489,23,0.4444444444444444,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.4444444444444444
490,39,0.3793103448275862,0.27586206896551724,0.41379310344827586,0.3793103448275862,0.41379310344827586
491,25,0.35,0.4,0.5,0.5,0.55
492,15,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.45454545454545453
493,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
494,23,0.45,0.45,0.45,0.45,0.5
495,20,0.4117647058823529,0.29411764705882354,0.5882352941176471,0.4117647058823529,0.5882352941176471
496,11,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
497,34,0.45161290322580644,0.3870967741935484,0.41935483870967744,0.41935483870967744,0.5161290322580645
498,46,0.41025641025641024,0.4358974358974359,0.3333333333333333,0.41025641025641024,0.46153846153846156
499,12,0.3,0.4,0.5,0.4,0.6
500,29,0.3076923076923077,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.46153846153846156
501,35,0.4482758620689655,0.41379310344827586,0.41379310344827586,0.4827586206896552,0.5517241379310345
502,37,0.375,0.3125,0.40625,0.3125,0.53125
503,21,0.5,0.5,0.5,0.3888888888888889,0.5555555555555556
504,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666
505,10,0.5,0.375,0.625,0.5,0.625
506,21,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.5263157894736842
507,10,0.25,0.375,0.5,0.25,0.625
508,19,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714
509,13,0.7,0.6,0.8,0.7,0.7
510,38,0.5,0.4375,0.4375,0.46875,0.46875
511,33,0.42857142857142855,0.5357142857142857,0.42857142857142855,0.4642857142857143,0.39285714285714285
512,27,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.47619047619047616,0.5714285714285714
513,22,0.3684210526315789,0.5263157894736842,0.15789473684210525,0.3684210526315789,0.47368421052631576
514,26,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.2857142857142857
515,31,0.2608695652173913,0.391304347826087,0.21739130434782608,0.2608695652173913,0.30434782608695654
516,26,0.34782608695652173,0.34782608695652173,0.43478260869565216,0.34782608695652173,0.43478260869565216
517,22,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.5
518,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6153846153846154
519,32,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.38461538461538464,0.5
520,28,0.28,0.28,0.2,0.28,0.52
521,36,0.5151515151515151,0.45454545454545453,0.3939393939393939,0.5151515151515151,0.48484848484848486
522,38,0.4444444444444444,0.4444444444444444,0.4166666666666667,0.4722222222222222,0.5
523,28,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.4166666666666667
524,35,0.5555555555555556,0.3333333333333333,0.48148148148148145,0.5185185185185185,0.4444444444444444
525,7,0.5,0.3333333333333333,0.5,0.5,1.0
526,20,0.5625,0.375,0.5,0.5625,0.4375
527,34,0.3793103448275862,0.3103448275862069,0.2413793103448276,0.3793103448275862,0.41379310344827586
528,44,0.32432432432432434,0.35135135135135137,0.43243243243243246,0.35135135135135137,0.4864864864864865
529,14,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666
530,25,0.47619047619047616,0.47619047619047616,0.38095238095238093,0.5238095238095238,0.42857142857142855
531,30,0.4444444444444444,0.3333333333333333,0.48148148148148145,0.4444444444444444,0.5185185185185185
532,28,0.375,0.5,0.4583333333333333,0.5416666666666666,0.5
533,25,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.42105263157894735,0.47368421052631576
534,19,0.375,0.3125,0.625,0.5625,0.5
535,18,0.5625,0.4375,0.375,0.5,0.5
536,26,0.4090909090909091,0.22727272727272727,0.4090909090909091,0.3181818181818182,0.4090909090909091
537,19,0.42857142857142855,0.35714285714285715,0.5,0.42857142857142855,0.5714285714285714
538,23,0.5714285714285714,0.5238095238095238,0.5238095238095238,0.47619047619047616,0.42857142857142855
539,7,0.8,0.8,0.8,0.8,0.6
540,23,0.5789473684210527,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.42105263157894735
541,21,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.38461538461538464
542,5,0.5,0.5,0.75,0.75,0.75
543,4,0.5,0.5,0.5,0.5,0.5
544,19,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.4117647058823529
545,11,0.625,0.75,0.625,0.75,0.5
546,17,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.5333333333333333
547,27,0.4583333333333333,0.5,0.3333333333333333,0.4583333333333333,0.5416666666666666
548,17,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
549,25,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556
550,21,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5
551,27,0.5,0.375,0.4166666666666667,0.4583333333333333,0.5
552,8,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333
553,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
554,19,0.4666666666666667,0.4,0.4,0.4,0.6
555,6,0.6,0.6,0.8,0.6,0.6
556,18,0.4375,0.375,0.3125,0.4375,0.5625
557,29,0.52,0.4,0.36,0.44,0.52
558,28,0.5,0.4230769230769231,0.3076923076923077,0.46153846153846156,0.5
559,12,0.5,0.5,0.4,0.4,0.5
560,17,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.42857142857142855
561,15,0.4166666666666667,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667
562,21,0.5555555555555556,0.5555555555555556,0.5,0.5555555555555556,0.4444444444444444
563,29,0.36,0.4,0.4,0.36,0.44
564,25,0.5238095238095238,0.38095238095238093,0.5714285714285714,0.5238095238095238,0.42857142857142855
565,14,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5555555555555556
566,11,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857
567,13,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.4444444444444444
568,14,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.45454545454545453
569,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
570,21,0.4375,0.25,0.375,0.4375,0.375
571,3,1.0,1.0,1.0,1.0,0.5
572,11,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444
573,30,0.4642857142857143,0.42857142857142855,0.39285714285714285,0.4642857142857143,0.4642857142857143
574,7,0.6,0.6,0.4,0.6,0.4
575,34,0.3793103448275862,0.3793103448275862,0.3448275862068966,0.3793103448275862,0.5862068965517241
576,18,0.6,0.4666666666666667,0.6,0.5333333333333333,0.4666666666666667
577,23,0.35,0.4,0.35,0.35,0.35
578,38,0.5,0.4117647058823529,0.38235294117647056,0.47058823529411764,0.47058823529411764
579,24,0.5,0.5,0.45,0.5,0.55
580,14,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667
581,22,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.5789473684210527
582,34,0.3,0.4,0.3333333333333333,0.3333333333333333,0.5
583,15,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5384615384615384
584,24,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3684210526315789
585,51,0.3902439024390244,0.3170731707317073,0.3902439024390244,0.4146341463414634,0.3902439024390244
586,13,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7272727272727273
587,28,0.4230769230769231,0.6538461538461539,0.4230769230769231,0.5,0.46153846153846156
588,25,0.4090909090909091,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.45454545454545453
589,10,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.7142857142857143
590,19,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714
591,10,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.5714285714285714
592,16,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.38461538461538464
593,27,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.5
594,22,0.4,0.5,0.4,0.45,0.4
595,22,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.6111111111111112
596,27,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.375,0.375
597,118,0.39,0.34,0.32,0.35,0.42
598,38,0.3939393939393939,0.36363636363636365,0.42424242424242425,0.3939393939393939,0.45454545454545453
599,14,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444
600,52,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.35555555555555557,0.5111111111111111
601,20,0.6,0.6,0.6666666666666666,0.6,0.6
602,31,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.5
603,39,0.3783783783783784,0.3783783783783784,0.32432432432432434,0.3783783783783784,0.43243243243243246
604,16,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.46153846153846156
605,38,0.36666666666666664,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.43333333333333335
606,33,0.4482758620689655,0.4482758620689655,0.3793103448275862,0.41379310344827586,0.5517241379310345
607,45,0.325,0.275,0.3,0.325,0.45
608,24,0.4,0.45,0.4,0.45,0.5
609,16,0.5,0.4166666666666667,0.4166666666666667,0.5,0.5
610,30,0.36,0.32,0.36,0.36,0.48
611,18,0.4,0.3333333333333333,0.4,0.4,0.5333333333333333
612,33,0.38461538461538464,0.5,0.23076923076923078,0.38461538461538464,0.5384615384615384
613,19,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4
614,15,0.5,0.4166666666666667,0.5,0.5,0.6666666666666666
615,36,0.42424242424242425,0.3333333333333333,0.48484848484848486,0.3939393939393939,0.48484848484848486
616,8,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.5
617,8,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
618,21,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.5
619,41,0.47368421052631576,0.4473684210526316,0.42105263157894735,0.47368421052631576,0.5526315789473685
620,44,0.42105263157894735,0.39473684210526316,0.39473684210526316,0.42105263157894735,0.5526315789473685
621,27,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.4166666666666667
622,13,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454
623,24,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.3333333333333333,0.38095238095238093
624,39,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.25,0.5
625,29,0.4074074074074074,0.4074074074074074,0.3333333333333333,0.4074074074074074,0.48148148148148145
626,27,0.36,0.36,0.28,0.4,0.44
627,22,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714
628,8,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5
629,14,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667
630,34,0.42857142857142855,0.25,0.4642857142857143,0.42857142857142855,0.35714285714285715
631,15,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156
632,42,0.42105263157894735,0.34210526315789475,0.34210526315789475,0.42105263157894735,0.5
633,44,0.3611111111111111,0.3888888888888889,0.3055555555555556,0.3333333333333333,0.4722222222222222
634,31,0.4444444444444444,0.48148148148148145,0.4074074074074074,0.4074074074074074,0.4444444444444444
635,30,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.5416666666666666,0.4583333333333333
636,42,0.3055555555555556,0.3888888888888889,0.3333333333333333,0.4166666666666667,0.5277777777777778
637,13,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.45454545454545453
638,22,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.47058823529411764
639,16,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.5384615384615384
640,8,0.25,0.25,0.25,0.25,0.5
641,13,0.4,0.4,0.3,0.4,0.6
642,23,0.45,0.4,0.45,0.4,0.5
643,28,0.375,0.3333333333333333,0.375,0.4166666666666667,0.5
644,20,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.4444444444444444
645,37,0.3870967741935484,0.45161290322580644,0.3870967741935484,0.45161290322580644,0.45161290322580644
646,28,0.34615384615384615,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.5
647,32,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.4827586206896552
648,34,0.4482758620689655,0.41379310344827586,0.41379310344827586,0.3448275862068966,0.4827586206896552
649,51,0.43478260869565216,0.4782608695652174,0.3695652173913043,0.4782608695652174,0.43478260869565216
650,25,0.4090909090909091,0.5,0.4090909090909091,0.45454545454545453,0.45454545454545453
651,26,0.4782608695652174,0.2608695652173913,0.43478260869565216,0.43478260869565216,0.5217391304347826
652,17,0.4,0.26666666666666666,0.6,0.4666666666666667,0.4666666666666667
653,3,1.0,1.0,1.0,1.0,1.0
654,41,0.4473684210526316,0.42105263157894735,0.5263157894736842,0.47368421052631576,0.5
655,32,0.43333333333333335,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.5
656,26,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.375,0.5416666666666666
657,43,0.3157894736842105,0.34210526315789475,0.3157894736842105,0.2631578947368421,0.5
658,21,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.4117647058823529
659,7,0.5,0.5,0.5,0.5,0.5
660,21,0.6111111111111112,0.5,0.5555555555555556,0.6111111111111112,0.5555555555555556
661,35,0.46875,0.3125,0.5,0.5,0.46875
662,31,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.4074074074074074,0.48148148148148145
663,11,0.625,0.5,0.875,0.625,0.75
664,31,0.42857142857142855,0.4642857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855
665,53,0.4772727272727273,0.36363636363636365,0.4090909090909091,0.4318181818181818,0.4772727272727273
666,28,0.4166666666666667,0.375,0.375,0.3333333333333333,0.5
667,24,0.2,0.2,0.2,0.25,0.45
668,26,0.5217391304347826,0.391304347826087,0.43478260869565216,0.5652173913043478,0.43478260869565216
669,13,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666666
670,19,0.375,0.375,0.25,0.4375,0.4375
671,24,0.45,0.55,0.45,0.5,0.6
672,19,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.47058823529411764
673,31,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.4444444444444444
674,23,0.6,0.45,0.35,0.5,0.55
675,26,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.4583333333333333
676,22,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576
