sentence_index,sentence_length,uuas_sum,uuas_triu,uuas_tril,uuas_none
819,14,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727
820,17,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.3076923076923077
821,27,0.5217391304347826,0.43478260869565216,0.4782608695652174,0.4782608695652174
822,15,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667
823,26,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.3157894736842105
824,27,0.5652173913043478,0.4782608695652174,0.5217391304347826,0.5217391304347826
825,27,0.36363636363636365,0.4090909090909091,0.36363636363636365,0.4090909090909091
826,15,0.3,0.3,0.5,0.5
827,7,0.4,0.4,0.4,0.4
828,30,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.3076923076923077
829,27,0.5,0.4166666666666667,0.4583333333333333,0.375
830,23,0.6,0.5,0.65,0.65
831,15,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333
832,27,0.391304347826087,0.34782608695652173,0.391304347826087,0.391304347826087
833,61,0.4166666666666667,0.375,0.4375,0.4583333333333333
834,16,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.2857142857142857
835,20,0.625,0.5625,0.5625,0.5625
836,27,0.21739130434782608,0.391304347826087,0.2608695652173913,0.2608695652173913
837,24,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.2777777777777778
838,37,0.48484848484848486,0.42424242424242425,0.42424242424242425,0.48484848484848486
839,15,0.3076923076923077,0.6153846153846154,0.3076923076923077,0.5384615384615384
840,47,0.3333333333333333,0.3055555555555556,0.3611111111111111,0.4444444444444444
841,30,0.6,0.56,0.32,0.52
842,14,0.4166666666666667,0.4166666666666667,0.25,0.4166666666666667
843,16,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078
844,34,0.4642857142857143,0.39285714285714285,0.5357142857142857,0.39285714285714285
845,14,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091
846,26,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.2727272727272727
847,18,0.4,0.26666666666666666,0.3333333333333333,0.4
848,23,0.6,0.4,0.6,0.55
849,33,0.26666666666666666,0.3333333333333333,0.23333333333333334,0.3
850,34,0.4642857142857143,0.39285714285714285,0.42857142857142855,0.42857142857142855
851,11,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5555555555555556
852,23,0.35,0.35,0.3,0.4
853,20,0.375,0.375,0.4375,0.375
854,30,0.48148148148148145,0.4444444444444444,0.2962962962962963,0.48148148148148145
855,29,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.3333333333333333
856,36,0.5161290322580645,0.41935483870967744,0.41935483870967744,0.4838709677419355
857,41,0.47058823529411764,0.4411764705882353,0.29411764705882354,0.4411764705882353
858,10,0.5,0.5,0.375,0.625
859,27,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.5789473684210527
860,28,0.5217391304347826,0.4782608695652174,0.391304347826087,0.5217391304347826
861,42,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.5277777777777778
862,19,0.5714285714285714,0.5,0.42857142857142855,0.42857142857142855
863,12,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444
864,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
865,13,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
866,18,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.42857142857142855
867,7,0.75,0.75,0.5,0.75
868,38,0.5428571428571428,0.5142857142857142,0.3142857142857143,0.4857142857142857
869,15,0.6,0.5,0.5,0.5
870,12,0.5,0.4,0.6,0.6
871,11,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.2222222222222222
872,32,0.5666666666666667,0.4666666666666667,0.3,0.43333333333333335
873,38,0.47058823529411764,0.38235294117647056,0.4411764705882353,0.4411764705882353
874,30,0.44,0.4,0.32,0.36
875,5,1.0,1.0,0.6666666666666666,0.6666666666666666
876,21,0.5882352941176471,0.5294117647058824,0.35294117647058826,0.47058823529411764
877,31,0.3448275862068966,0.41379310344827586,0.2413793103448276,0.3793103448275862
878,32,0.3793103448275862,0.41379310344827586,0.3448275862068966,0.3793103448275862
879,40,0.3783783783783784,0.35135135135135137,0.2972972972972973,0.3783783783783784
880,19,0.625,0.625,0.375,0.6875
881,12,0.5,0.4,0.5,0.6
882,43,0.5135135135135135,0.4864864864864865,0.5135135135135135,0.4864864864864865
883,38,0.2903225806451613,0.22580645161290322,0.2903225806451613,0.3225806451612903
884,51,0.425531914893617,0.3617021276595745,0.3404255319148936,0.3829787234042553
885,17,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.42857142857142855
886,21,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.4444444444444444
887,38,0.42857142857142855,0.5428571428571428,0.3142857142857143,0.45714285714285713
888,40,0.5142857142857142,0.4,0.42857142857142855,0.5142857142857142
889,41,0.40540540540540543,0.5135135135135135,0.40540540540540543,0.43243243243243246
890,25,0.3125,0.25,0.25,0.3125
891,15,0.6,0.5,0.1,0.5
892,41,0.4594594594594595,0.43243243243243246,0.43243243243243246,0.4864864864864865
893,44,0.475,0.5,0.325,0.45
894,25,0.2857142857142857,0.38095238095238093,0.19047619047619047,0.3333333333333333
895,19,0.4,0.26666666666666666,0.3333333333333333,0.4
896,30,0.5714285714285714,0.5,0.5,0.5357142857142857
897,31,0.5357142857142857,0.5357142857142857,0.4642857142857143,0.5
898,27,0.4583333333333333,0.4166666666666667,0.375,0.4166666666666667
899,38,0.37142857142857144,0.37142857142857144,0.2857142857142857,0.4
900,8,0.5,0.5,0.16666666666666666,0.5
901,30,0.42857142857142855,0.35714285714285715,0.4642857142857143,0.4642857142857143
902,23,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789
903,25,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.45454545454545453
904,41,0.47058823529411764,0.4411764705882353,0.38235294117647056,0.5294117647058824
905,47,0.3902439024390244,0.2682926829268293,0.2682926829268293,0.36585365853658536
906,19,0.5625,0.375,0.625,0.5
907,30,0.5,0.5,0.38461538461538464,0.5
908,29,0.36,0.32,0.36,0.36
909,43,0.36363636363636365,0.30303030303030304,0.2727272727272727,0.3939393939393939
910,30,0.48148148148148145,0.3333333333333333,0.37037037037037035,0.4444444444444444
911,48,0.5,0.425,0.35,0.475
912,40,0.25,0.3055555555555556,0.19444444444444445,0.2777777777777778
913,11,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
914,31,0.5,0.5,0.39285714285714285,0.4642857142857143
915,27,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
916,14,0.4,0.3,0.6,0.4
917,13,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.45454545454545453
918,35,0.375,0.28125,0.34375,0.34375
919,27,0.5416666666666666,0.5,0.4166666666666667,0.5833333333333334
920,46,0.45,0.375,0.4,0.475
921,23,0.3,0.5,0.4,0.4
922,22,0.6470588235294118,0.4117647058823529,0.47058823529411764,0.5882352941176471
923,30,0.1111111111111111,0.2222222222222222,0.07407407407407407,0.18518518518518517
924,7,0.6,0.6,0.6,0.4
925,23,0.47619047619047616,0.38095238095238093,0.42857142857142855,0.42857142857142855
926,9,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714
927,27,0.56,0.48,0.4,0.52
928,26,0.2,0.1,0.25,0.1
929,20,0.1875,0.375,0.1875,0.375
930,8,0.4,0.6,0.4,0.6
931,27,0.47619047619047616,0.47619047619047616,0.3333333333333333,0.47619047619047616
932,22,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.29411764705882354
933,25,0.43478260869565216,0.5217391304347826,0.30434782608695654,0.43478260869565216
934,21,0.4444444444444444,0.5,0.3333333333333333,0.5
935,14,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454
936,29,0.2962962962962963,0.18518518518518517,0.37037037037037035,0.2962962962962963
937,14,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333
938,30,0.5,0.39285714285714285,0.5,0.5
939,34,0.41379310344827586,0.3448275862068966,0.27586206896551724,0.41379310344827586
940,13,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.5454545454545454
941,18,0.25,0.375,0.25,0.375
942,14,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.6363636363636364
943,16,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855
944,26,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454
945,11,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
946,23,0.4,0.35,0.4,0.45
947,25,0.45,0.4,0.4,0.5
948,12,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444
949,26,0.45454545454545453,0.5,0.36363636363636365,0.5
950,19,0.47058823529411764,0.4117647058823529,0.47058823529411764,0.4117647058823529
951,13,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453
952,35,0.45161290322580644,0.4838709677419355,0.41935483870967744,0.41935483870967744
953,35,0.4482758620689655,0.3448275862068966,0.4482758620689655,0.4482758620689655
954,19,0.375,0.4375,0.3125,0.4375
955,27,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667
956,14,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.45454545454545453
957,33,0.4827586206896552,0.4827586206896552,0.3793103448275862,0.4482758620689655
958,22,0.25,0.25,0.25,0.3125
959,30,0.45454545454545453,0.45454545454545453,0.5,0.5454545454545454
960,29,0.391304347826087,0.2608695652173913,0.30434782608695654,0.30434782608695654
961,9,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
962,14,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333
963,16,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.46153846153846156
964,38,0.4,0.37142857142857144,0.34285714285714286,0.4
965,24,0.38095238095238093,0.5238095238095238,0.3333333333333333,0.47619047619047616
966,20,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778
967,20,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
968,8,0.4,0.2,0.4,0.4
969,35,0.4,0.26666666666666666,0.26666666666666666,0.36666666666666664
970,37,0.36363636363636365,0.3333333333333333,0.3939393939393939,0.36363636363636365
971,24,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.38095238095238093
972,25,0.4090909090909091,0.4090909090909091,0.3181818181818182,0.45454545454545453
973,14,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444
974,12,0.5,0.375,0.5,0.5
975,2,1.0,1.0,1.0,1.0
976,11,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333
977,25,0.2727272727272727,0.3181818181818182,0.2727272727272727,0.3181818181818182
978,14,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667
979,26,0.21739130434782608,0.34782608695652173,0.17391304347826086,0.21739130434782608
980,14,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5
981,30,0.4230769230769231,0.46153846153846156,0.3076923076923077,0.46153846153846156
982,29,0.28,0.36,0.24,0.32
983,5,1.0,1.0,1.0,1.0
984,14,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334
985,15,0.5,0.5833333333333334,0.5,0.5833333333333334
986,21,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.1111111111111111
987,7,0.6,0.6,0.6,0.4
988,19,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.2857142857142857
989,2,1.0,1.0,1.0,1.0
990,11,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444
991,6,0.5,0.5,0.25,0.5
992,2,1.0,1.0,1.0,1.0
993,12,0.5,0.5,0.4,0.5
994,25,0.42857142857142855,0.2857142857142857,0.5238095238095238,0.47619047619047616
995,6,0.25,0.25,0.25,0.25
996,23,0.5,0.55,0.4,0.5
997,39,0.2777777777777778,0.2222222222222222,0.25,0.2777777777777778
998,2,1.0,1.0,1.0,1.0
999,19,0.5882352941176471,0.47058823529411764,0.5882352941176471,0.5294117647058824
1000,33,0.4666666666666667,0.43333333333333335,0.43333333333333335,0.4666666666666667
1001,46,0.25,0.275,0.3,0.3
1002,16,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.38461538461538464
1003,12,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556
1004,33,0.43333333333333335,0.3,0.43333333333333335,0.4666666666666667
1005,39,0.35135135135135137,0.40540540540540543,0.21621621621621623,0.2972972972972973
1006,25,0.36363636363636365,0.4090909090909091,0.2727272727272727,0.36363636363636365
1007,10,0.25,0.375,0.125,0.25
1008,1,nan,nan,nan,nan
1009,18,0.4375,0.4375,0.4375,0.375
1010,29,0.4444444444444444,0.37037037037037035,0.3333333333333333,0.4074074074074074
1011,29,0.3076923076923077,0.4230769230769231,0.2692307692307692,0.4230769230769231
1012,41,0.42105263157894735,0.34210526315789475,0.3684210526315789,0.39473684210526316
1013,8,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333
1014,22,0.4,0.3,0.35,0.35
1015,30,0.46153846153846156,0.4230769230769231,0.4230769230769231,0.4230769230769231
1016,20,0.3888888888888889,0.4444444444444444,0.2777777777777778,0.4444444444444444
1017,26,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.3181818181818182
1018,23,0.42105263157894735,0.3684210526315789,0.47368421052631576,0.3684210526315789
1019,10,0.5,0.75,0.375,0.625
1020,39,0.4666666666666667,0.4,0.3,0.5
1021,37,0.5333333333333333,0.5333333333333333,0.4,0.5
1022,38,0.29411764705882354,0.17647058823529413,0.3235294117647059,0.3235294117647059
1023,23,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.2777777777777778
1024,20,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.4444444444444444
1025,36,0.4838709677419355,0.5483870967741935,0.2903225806451613,0.41935483870967744
1026,49,0.37777777777777777,0.35555555555555557,0.35555555555555557,0.3333333333333333
1027,16,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
1028,18,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.2857142857142857
1029,52,0.37209302325581395,0.3488372093023256,0.2558139534883721,0.37209302325581395
1030,12,0.4,0.6,0.2,0.3
1031,13,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.45454545454545453
1032,16,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.35714285714285715
1033,33,0.42857142857142855,0.39285714285714285,0.32142857142857145,0.39285714285714285
1034,29,0.5,0.3333333333333333,0.4166666666666667,0.4583333333333333
1035,9,0.2,0.6,0.0,0.4
1036,24,0.35,0.35,0.45,0.35
1037,44,0.4722222222222222,0.3888888888888889,0.4166666666666667,0.5
1038,13,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.5555555555555556
1039,20,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333
1040,33,0.43333333333333335,0.4,0.3333333333333333,0.4
1041,20,0.5,0.375,0.375,0.4375
1042,24,0.47058823529411764,0.29411764705882354,0.35294117647058826,0.4117647058823529
1043,19,0.4117647058823529,0.47058823529411764,0.35294117647058826,0.47058823529411764
1044,19,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.4117647058823529
1045,20,0.5625,0.375,0.5625,0.6875
1046,45,0.2894736842105263,0.2894736842105263,0.3157894736842105,0.2894736842105263
1047,12,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444
1048,53,0.25,0.22727272727272727,0.22727272727272727,0.2727272727272727
1049,32,0.5172413793103449,0.5517241379310345,0.20689655172413793,0.5172413793103449
1050,37,0.41935483870967744,0.45161290322580644,0.25806451612903225,0.41935483870967744
1051,20,0.25,0.375,0.25,0.375
1052,15,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.38461538461538464
1053,21,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.3684210526315789
1054,24,0.45454545454545453,0.3181818181818182,0.2727272727272727,0.36363636363636365
1055,41,0.5,0.4117647058823529,0.47058823529411764,0.4411764705882353
1056,32,0.39285714285714285,0.35714285714285715,0.25,0.39285714285714285
1057,12,0.1,0.3,0.2,0.2
1058,17,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077
1059,18,0.3125,0.375,0.375,0.4375
1060,19,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.47058823529411764
1061,13,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556
1062,35,0.3793103448275862,0.3448275862068966,0.3448275862068966,0.4482758620689655
1063,28,0.30434782608695654,0.2608695652173913,0.30434782608695654,0.30434782608695654
1064,32,0.35714285714285715,0.39285714285714285,0.32142857142857145,0.35714285714285715
1065,41,0.4444444444444444,0.4166666666666667,0.3888888888888889,0.4722222222222222
1066,29,0.4,0.36,0.4,0.4
1067,25,0.631578947368421,0.47368421052631576,0.3684210526315789,0.5789473684210527
1068,31,0.48148148148148145,0.4074074074074074,0.48148148148148145,0.4444444444444444
1069,24,0.45,0.35,0.5,0.45
1070,34,0.43333333333333335,0.36666666666666664,0.5,0.43333333333333335
1071,31,0.3076923076923077,0.34615384615384615,0.2692307692307692,0.34615384615384615
1072,15,0.46153846153846156,0.46153846153846156,0.3076923076923077,0.46153846153846156
1073,24,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.23809523809523808
1074,10,0.25,0.5,0.25,0.375
1075,23,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.42857142857142855
1076,15,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.38461538461538464
1077,15,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.2727272727272727
1078,31,0.2962962962962963,0.25925925925925924,0.2962962962962963,0.25925925925925924
1079,28,0.34782608695652173,0.2608695652173913,0.34782608695652173,0.34782608695652173
1080,26,0.5217391304347826,0.5217391304347826,0.21739130434782608,0.391304347826087
1081,21,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5882352941176471
1082,25,0.3333333333333333,0.38095238095238093,0.19047619047619047,0.3333333333333333
1083,16,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.38461538461538464
1084,11,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.3333333333333333
1085,27,0.2727272727272727,0.3181818181818182,0.3181818181818182,0.4090909090909091
1086,22,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.4444444444444444
1087,6,0.5,0.25,0.5,0.5
1088,13,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5555555555555556
1089,10,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855
1090,14,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.8181818181818182
1091,17,0.5,0.5,0.35714285714285715,0.5
1092,16,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285
1093,9,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.42857142857142855
1094,20,0.47058823529411764,0.35294117647058826,0.47058823529411764,0.5294117647058824
1095,21,0.3888888888888889,0.3333333333333333,0.5,0.3888888888888889
1096,26,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333
1097,28,0.3181818181818182,0.45454545454545453,0.3181818181818182,0.36363636363636365
1098,17,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.35714285714285715
1099,34,0.3793103448275862,0.3448275862068966,0.3793103448275862,0.3793103448275862
1100,20,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.4117647058823529
1101,42,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.3783783783783784
1102,23,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.5
1103,25,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.47619047619047616
1104,22,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.42105263157894735
1105,30,0.39285714285714285,0.32142857142857145,0.32142857142857145,0.42857142857142855
1106,35,0.3448275862068966,0.3793103448275862,0.3448275862068966,0.3793103448275862
1107,27,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
1108,30,0.37037037037037035,0.48148148148148145,0.2962962962962963,0.4074074074074074
1109,18,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
1110,5,1.0,1.0,1.0,1.0
1111,19,0.5,0.5625,0.5,0.5625
1112,31,0.3333333333333333,0.375,0.16666666666666666,0.2916666666666667
1113,16,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.6363636363636364
1114,27,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.4166666666666667
1115,15,0.5384615384615384,0.6153846153846154,0.3076923076923077,0.46153846153846156
1116,28,0.4583333333333333,0.5,0.4166666666666667,0.4583333333333333
1117,30,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.5384615384615384
1118,31,0.5909090909090909,0.45454545454545453,0.5,0.5909090909090909
1119,17,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.4
1120,18,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715
1121,37,0.41935483870967744,0.4838709677419355,0.3225806451612903,0.41935483870967744
1122,17,0.2,0.4666666666666667,0.2,0.26666666666666666
1123,9,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857
1124,19,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.38461538461538464
1125,27,0.42857142857142855,0.3333333333333333,0.38095238095238093,0.42857142857142855
1126,23,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.3888888888888889
1127,15,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.7272727272727273
1128,8,0.2,0.4,0.2,0.2
1129,17,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.42857142857142855
1130,12,0.6,0.4,0.4,0.5
1131,24,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.38095238095238093
1132,17,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714
1133,12,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.3333333333333333
1134,9,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855
1135,19,0.4,0.4666666666666667,0.4666666666666667,0.4
1136,17,0.5,0.5714285714285714,0.35714285714285715,0.5714285714285714
1137,24,0.45,0.6,0.25,0.5
1138,19,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.4117647058823529
1139,7,0.8,0.8,0.6,0.6
1140,31,0.4444444444444444,0.48148148148148145,0.4074074074074074,0.4444444444444444
1141,34,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.4
1142,22,0.4375,0.4375,0.3125,0.5
1143,16,0.2857142857142857,0.5,0.21428571428571427,0.42857142857142855
1144,27,0.3333333333333333,0.4583333333333333,0.25,0.375
1145,26,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.42857142857142855
1146,15,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5
1147,12,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444
1148,35,0.23333333333333334,0.26666666666666666,0.3,0.23333333333333334
1149,22,0.47058823529411764,0.17647058823529413,0.47058823529411764,0.47058823529411764
1150,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1151,41,0.3055555555555556,0.2222222222222222,0.3055555555555556,0.2777777777777778
1152,15,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.38461538461538464
1153,21,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.4117647058823529
1154,38,0.21875,0.21875,0.25,0.21875
1155,14,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667
1156,25,0.4375,0.4375,0.4375,0.375
1157,23,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.3684210526315789
1158,30,0.375,0.4583333333333333,0.20833333333333334,0.375
1159,6,0.5,0.5,0.25,0.25
1160,30,0.28,0.32,0.24,0.32
1161,15,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.23076923076923078
1162,19,0.35294117647058826,0.5294117647058824,0.29411764705882354,0.35294117647058826
1163,26,0.5217391304347826,0.5217391304347826,0.391304347826087,0.391304347826087
1164,43,0.375,0.375,0.325,0.4
1165,46,0.325,0.35,0.325,0.375
1166,18,0.3125,0.25,0.3125,0.3125
1167,24,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.38095238095238093
1168,30,0.56,0.6,0.52,0.48
1169,25,0.6086956521739131,0.5652173913043478,0.43478260869565216,0.4782608695652174
1170,32,0.5,0.38461538461538464,0.34615384615384615,0.46153846153846156
1171,39,0.5428571428571428,0.5428571428571428,0.42857142857142855,0.5142857142857142
1172,17,0.4,0.5333333333333333,0.3333333333333333,0.3333333333333333
1173,22,0.5294117647058824,0.7058823529411765,0.5294117647058824,0.5882352941176471
1174,35,0.3548387096774194,0.3548387096774194,0.3870967741935484,0.3870967741935484
1175,19,0.4375,0.5625,0.4375,0.4375
1176,35,0.41935483870967744,0.41935483870967744,0.3870967741935484,0.45161290322580644
1177,35,0.36666666666666664,0.3333333333333333,0.26666666666666666,0.36666666666666664
1178,31,0.37037037037037035,0.25925925925925924,0.4444444444444444,0.37037037037037035
1179,36,0.3870967741935484,0.3225806451612903,0.4838709677419355,0.4838709677419355
1180,19,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.4117647058823529
1181,19,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.35714285714285715
1182,34,0.3870967741935484,0.2903225806451613,0.41935483870967744,0.45161290322580644
1183,16,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.46153846153846156
1184,12,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556
1185,40,0.37142857142857144,0.34285714285714286,0.2571428571428571,0.37142857142857144
1186,45,0.41025641025641024,0.3333333333333333,0.38461538461538464,0.41025641025641024
1187,48,0.4222222222222222,0.4444444444444444,0.3111111111111111,0.4222222222222222
1188,26,0.5217391304347826,0.43478260869565216,0.34782608695652173,0.4782608695652174
1189,25,0.47619047619047616,0.2857142857142857,0.38095238095238093,0.47619047619047616
1190,41,0.5294117647058824,0.5,0.47058823529411764,0.5294117647058824
1191,25,0.43478260869565216,0.5217391304347826,0.2608695652173913,0.43478260869565216
1192,25,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.21052631578947367
1193,9,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
1194,23,0.5714285714285714,0.7619047619047619,0.38095238095238093,0.5238095238095238
1195,16,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.46153846153846156
1196,32,0.5,0.42857142857142855,0.5,0.5
1197,16,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385
1198,24,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.3684210526315789
1199,23,0.5,0.55,0.3,0.45
1200,12,0.4,0.5,0.3,0.5
1201,21,0.7222222222222222,0.5555555555555556,0.5,0.6111111111111112
1202,42,0.3611111111111111,0.4444444444444444,0.3055555555555556,0.3333333333333333
1203,14,0.25,0.25,0.3333333333333333,0.25
1204,37,0.45454545454545453,0.42424242424242425,0.42424242424242425,0.3939393939393939
1205,7,0.75,0.5,0.25,0.75
1206,19,0.35294117647058826,0.47058823529411764,0.23529411764705882,0.4117647058823529
1207,23,0.3333333333333333,0.19047619047619047,0.2857142857142857,0.42857142857142855
1208,13,0.5454545454545454,0.2727272727272727,0.36363636363636365,0.45454545454545453
1209,29,0.48,0.52,0.36,0.52
1210,31,0.37037037037037035,0.4074074074074074,0.3333333333333333,0.48148148148148145
1211,25,0.5454545454545454,0.4090909090909091,0.45454545454545453,0.5
1212,29,0.3333333333333333,0.375,0.2916666666666667,0.3333333333333333
1213,21,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444
1214,15,0.4166666666666667,0.5,0.25,0.5
1215,11,0.5,0.5,0.375,0.5
1216,4,1.0,0.5,1.0,1.0
1217,17,0.4,0.3333333333333333,0.4666666666666667,0.4666666666666667
